rel_id,from_entity_id,to_entity_id,rel_type,first_seen,last_seen,evidence_count,example_processo
f80e031750,PES-4b548d59bb,PES-b2be591bef,citado_com,06/07/2026,06/07/2026,1,https://www.abc.net.au/news/2026-07-06/sara-duterte-impeachment-trial-over-assassination-plot-/106883768
a56eee95e4,PES-4b548d59bb,PES-44596c2ef0,citado_com,06/07/2026,06/07/2026,1,https://www.abc.net.au/news/2026-07-06/sara-duterte-impeachment-trial-over-assassination-plot-/106883768
4f736e4afd,PES-b2be591bef,PES-44596c2ef0,citado_com,06/07/2026,06/07/2026,1,https://www.abc.net.au/news/2026-07-06/sara-duterte-impeachment-trial-over-assassination-plot-/106883768
940428fb49,PES-0b3931ef34,PES-1db904197e,citado_com,06/07/2026,06/07/2026,1,https://www.france24.com/en/at-least-14-killed-in-kyiv-after-second-massive-russian-attack
1c1eb734e5,PES-ad21dfe35e,PES-a4caf9c05c,citado_com,06/07/2026,06/07/2026,2,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/colunas/painel/2026/07/milton-leite-tenta-convencer-marcal-a-se-candidatar-a-deputado-estadual-em-sp.shtml
ad2aaac1b2,PES-a4caf9c05c,PES-ad21dfe35e,mencionado_com,06/07/2026,06/07/2026,2,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/colunas/painel/2026/07/milton-leite-tenta-convencer-marcal-a-se-candidatar-a-deputado-estadual-em-sp.shtml
4aa97348ec,PES-661cac0ab8,PES-c6fa78a827,citado_com,06/07/2026,06/07/2026,1,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/mundo/2026/07/apos-pedido-de-trump-china-liberta-pastor-preso-em-repressao-contra-religiosos.shtml
834fd6c6bd,PES-661cac0ab8,PES-a009da5c58,citado_com,06/07/2026,06/07/2026,1,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/mundo/2026/07/apos-pedido-de-trump-china-liberta-pastor-preso-em-repressao-contra-religiosos.shtml
7d499da9d5,PES-c6fa78a827,PES-a009da5c58,citado_com,06/07/2026,06/07/2026,1,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/mundo/2026/07/apos-pedido-de-trump-china-liberta-pastor-preso-em-repressao-contra-religiosos.shtml
3fe680e92a,PES-e5e7fcbe80,PES-8ac1ad1e4e,citado_com,06/07/2026,06/07/2026,1,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/cotidiano/2026/07/sao-paulo-tera-forte-variacao-termica-no-inicio-da-semana.shtml
cb495ed05a,PES-cfd07074cc,PES-7bd90ac1c4,citado_com,06/07/2026,06/07/2026,1,https://www.brasildefato.com.br/2026/07/06/extrema-direita-promete-corte-de-gastos-na-colombia-que-ameaca-avancos-sociais-conquistados-por-petro/
d308dc03e1,PES-46c6ce647a,PES-dd04dfcbd7,citado_com,06/07/2026,06/07/2026,1,https://www.estadao.com.br/esportes/copa-do-mundo/cbf-defende-claus-apos-arbitro-ser-chamado-de-suspeito-por-trump-profissional-exemplar/
bd338456cc,PES-46c6ce647a,PES-28c7c0892b,citado_com,06/07/2026,06/07/2026,1,https://www.estadao.com.br/esportes/copa-do-mundo/cbf-defende-claus-apos-arbitro-ser-chamado-de-suspeito-por-trump-profissional-exemplar/
5bddf229c5,PES-46c6ce647a,PES-8d156b37a6,citado_com,06/07/2026,06/07/2026,1,https://www.estadao.com.br/esportes/copa-do-mundo/cbf-defende-claus-apos-arbitro-ser-chamado-de-suspeito-por-trump-profissional-exemplar/
d5d46b991f,PES-46c6ce647a,PES-bac78c785a,citado_com,06/07/2026,06/07/2026,1,https://www.estadao.com.br/esportes/copa-do-mundo/cbf-defende-claus-apos-arbitro-ser-chamado-de-suspeito-por-trump-profissional-exemplar/
6908176463,PES-dd04dfcbd7,PES-28c7c0892b,citado_com,06/07/2026,06/07/2026,1,https://www.estadao.com.br/esportes/copa-do-mundo/cbf-defende-claus-apos-arbitro-ser-chamado-de-suspeito-por-trump-profissional-exemplar/
d836dae4de,PES-dd04dfcbd7,PES-8d156b37a6,citado_com,06/07/2026,06/07/2026,1,https://www.estadao.com.br/esportes/copa-do-mundo/cbf-defende-claus-apos-arbitro-ser-chamado-de-suspeito-por-trump-profissional-exemplar/
cf0956c193,PES-dd04dfcbd7,PES-bac78c785a,citado_com,06/07/2026,06/07/2026,1,https://www.estadao.com.br/esportes/copa-do-mundo/cbf-defende-claus-apos-arbitro-ser-chamado-de-suspeito-por-trump-profissional-exemplar/
dc6689f1d5,PES-28c7c0892b,PES-8d156b37a6,citado_com,06/07/2026,06/07/2026,1,https://www.estadao.com.br/esportes/copa-do-mundo/cbf-defende-claus-apos-arbitro-ser-chamado-de-suspeito-por-trump-profissional-exemplar/
da41a4b473,PES-28c7c0892b,PES-bac78c785a,citado_com,06/07/2026,06/07/2026,1,https://www.estadao.com.br/esportes/copa-do-mundo/cbf-defende-claus-apos-arbitro-ser-chamado-de-suspeito-por-trump-profissional-exemplar/
0dec48cada,PES-8d156b37a6,PES-bac78c785a,citado_com,06/07/2026,06/07/2026,1,https://www.estadao.com.br/esportes/copa-do-mundo/cbf-defende-claus-apos-arbitro-ser-chamado-de-suspeito-por-trump-profissional-exemplar/
65f05d5672,PES-0a01e2cd5e,PES-0b60f74121,citado_com,06/07/2026,06/07/2026,1,https://www.brasildefato.com.br/2026/07/06/moraes-da-48-horas-para-exercito-entregar-armas-de-jair-bolsonaro-a-policia-federal/
16deec8907,PES-9d551c39da,PES-6db3edd6b4,citado_com,06/07/2026,06/07/2026,1,https://www.france24.com/en/dissolution-of-hamas-s-gaza-governing-body-won-t-bring-significant-change-of-life
3ac6cea12c,PES-9d551c39da,PES-a81e93c164,citado_com,06/07/2026,06/07/2026,1,https://www.france24.com/en/dissolution-of-hamas-s-gaza-governing-body-won-t-bring-significant-change-of-life
fccea51371,PES-9d551c39da,PES-ad561f7a0f,citado_com,06/07/2026,06/07/2026,1,https://www.france24.com/en/dissolution-of-hamas-s-gaza-governing-body-won-t-bring-significant-change-of-life
9982e2ec98,PES-6db3edd6b4,PES-a81e93c164,citado_com,06/07/2026,06/07/2026,1,https://www.france24.com/en/dissolution-of-hamas-s-gaza-governing-body-won-t-bring-significant-change-of-life
fbadfa2e0c,PES-6db3edd6b4,PES-ad561f7a0f,citado_com,06/07/2026,06/07/2026,1,https://www.france24.com/en/dissolution-of-hamas-s-gaza-governing-body-won-t-bring-significant-change-of-life
702401ac4e,PES-a81e93c164,PES-ad561f7a0f,citado_com,06/07/2026,06/07/2026,1,https://www.france24.com/en/dissolution-of-hamas-s-gaza-governing-body-won-t-bring-significant-change-of-life
a392cd19b1,PES-023fca3304,PES-8d156b37a6,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
e55cf025f6,PES-023fca3304,PES-5a1fb107dd,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
e23cf0eb44,PES-023fca3304,PES-152649df34,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
b48d903b75,PES-023fca3304,PES-900118a3f8,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
dbfa3b0de1,PES-023fca3304,PES-482b296a4b,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
6d161d389e,PES-8d156b37a6,PES-5a1fb107dd,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
a669647d31,PES-8d156b37a6,PES-152649df34,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
2fcba9f231,PES-8d156b37a6,PES-900118a3f8,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
16088d9efb,PES-8d156b37a6,PES-482b296a4b,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
2a418aed12,PES-5a1fb107dd,PES-152649df34,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
f6c62d909b,PES-5a1fb107dd,PES-900118a3f8,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
5a99a177c1,PES-5a1fb107dd,PES-482b296a4b,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
442f3464d9,PES-152649df34,PES-900118a3f8,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
4f5f4fa4d6,PES-152649df34,PES-482b296a4b,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
759256f3b7,PES-900118a3f8,PES-482b296a4b,citado_com,06/07/2026,06/07/2026,1,https://www.infobae.com/america/agencias/2026/07/06/el-tas-unica-via-que-le-queda-a-belgica-en-el-caso-balogun/
52908d220f,PES-8d156b37a6,PES-dd04dfcbd7,citado_com,06/07/2026,06/07/2026,1,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/mundo/2026/07/trump-volta-a-atacar-meloni-e-diz-que-precisa-de-medida-protetiva-contra-ela.shtml
819287419c,PES-8d156b37a6,PES-0297be3164,citado_com,06/07/2026,06/07/2026,1,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/mundo/2026/07/trump-volta-a-atacar-meloni-e-diz-que-precisa-de-medida-protetiva-contra-ela.shtml
149f41b454,PES-8d156b37a6,PES-eea9ab6aa9,citado_com,06/07/2026,06/07/2026,1,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/mundo/2026/07/trump-volta-a-atacar-meloni-e-diz-que-precisa-de-medida-protetiva-contra-ela.shtml
25ab768cb4,PES-dd04dfcbd7,PES-0297be3164,citado_com,06/07/2026,06/07/2026,1,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/mundo/2026/07/trump-volta-a-atacar-meloni-e-diz-que-precisa-de-medida-protetiva-contra-ela.shtml
9740fd15b7,PES-dd04dfcbd7,PES-eea9ab6aa9,citado_com,06/07/2026,06/07/2026,1,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/mundo/2026/07/trump-volta-a-atacar-meloni-e-diz-que-precisa-de-medida-protetiva-contra-ela.shtml
78c1261a4f,PES-0297be3164,PES-eea9ab6aa9,citado_com,06/07/2026,06/07/2026,1,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/mundo/2026/07/trump-volta-a-atacar-meloni-e-diz-que-precisa-de-medida-protetiva-contra-ela.shtml
ce12cee5c5,PES-53461ff2c1,PES-7f6b254d9a,citado_com,06/07/2026,06/07/2026,1,https://www.bbc.co.uk/news/articles/cy8ddd1m3mpo?at_medium=RSS&at_campaign=rss
